asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,log_returns,hist_vol_10d,target_realized_vol_10d,close,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-10-22,0.06541,0.831882337076463,0.62500375,AAPL251114C00215000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,215.00000017222536,-0.18406426994502914,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.4981722901402552,2.0,0.1564287267748244,2.0,0.1426665188334044,0.48233723116659555
10101,2025-10-22,0.06541,0.92861284138768,0.354498643,AAPL251114C00240000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,240.00000019225166,-0.07406337473070022,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.22766718314025522,2.0,0.1564287267748244,2.0,0.13883635545711362,0.21566228754288638
10101,2025-10-22,0.06541,1.0253433456989,0.293036855,AAPL251114C00265000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,265.00000021227874,0.025027527913534027,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.1662053951402552,2.0,0.1564287267748244,2.0,0.13322439512386938,0.1598124598761306
10101,2025-10-22,0.06541,1.12207385001011,0.293219958,AAPL251114C00290000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,290.0000002323032,0.1151786249078252,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.16638849814025522,2.0,0.1564287267748244,2.0,0.14701134731987023,0.14620861068012977
10101,2025-10-22,0.06541,1.21880435432133,0.325202061,AAPL251114C00315000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,315.0000002523303,0.1978703407529416,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.1983706011402552,2.0,0.1564287267748244,2.0,0.14396362106382402,0.18123843993617597
10101,2025-10-22,0.08459,0.831882337076463,0.484258087,AAPL251121C00215000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,215.00000017222536,-0.18406426994502914,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.3574266271402552,2.0,0.21653220333431994,2.0,0.1400422976508033,0.3442157893491967
10101,2025-10-22,0.08459,0.92861284138768,0.339972421,AAPL251121C00240000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,240.00000019225166,-0.07406337473070022,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.21314096114025524,2.0,0.21653220333431994,2.0,0.13628162159060464,0.20369079940939538
10101,2025-10-22,0.08459,1.0253433456989,0.283759604,AAPL251121C00265000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,265.00000021227874,0.025027527913534027,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.15692814414025522,2.0,0.21653220333431994,2.0,0.13530049911362346,0.14845910488637654
10101,2025-10-22,0.08459,1.12207385001011,0.277595115,AAPL251121C00290000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,290.0000002323032,0.1151786249078252,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.15076365514025522,2.0,0.21653220333431994,2.0,0.15035955996628048,0.12723555503371953
10101,2025-10-22,0.08459,1.21880435432133,0.299323413,AAPL251121C00315000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,315.0000002523303,0.1978703407529416,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.1724919531402552,2.0,0.21653220333431994,2.0,0.1472416925277774,0.15208172047222257
10101,2025-10-22,0.10377,0.831882337076463,0.544926426,AAPL251128C00215000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,215.00000017222536,-0.18406426994502914,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.4180949661402552,2.0,0.11912906304903847,2.0,0.14652429319824156,0.3984021328017584
10101,2025-10-22,0.10377,0.92861284138768,0.335333795,AAPL251128C00240000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,240.00000019225166,-0.07406337473070022,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.2085023351402552,2.0,0.11912906304903847,2.0,0.1425902676944389,0.1927435273055611
10101,2025-10-22,0.10377,1.0253433456989,0.274909595,AAPL251128C00265000,0,0.0,,,-0.014557778882513204,,0.15414161144645,258.450012207031,265.00000021227874,0.025027527913534027,2.0094648097480294,0.01608621921015405,0.20973925296974724,-0.1,0.14807813514025522,2.0,0.11912906304903847,2.0,0.13404453099509397,0.14086506400490603
